first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased,weekly_first_dose,weekly_second_dose,weekly_third_dose,weekly_fourth_dose,Gender
2020/5/10,2020/5/16,20-24,לא ידוע,0,0,0,,,,,unknown
2020/5/10,2020/5/16,20-24,נקבה,1414,<15,0,,,,,female
2020/5/10,2020/5/16,25-29,זכר,1180,<15,0,,,,,male
2020/5/10,2020/5/16,25-29,נקבה,1642,<15,0,,,,,female
2020/5/10,2020/5/16,25-29,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,30-34,זכר,1207,<15,0,,,,,male
2020/5/10,2020/5/16,30-34,נקבה,1664,<15,0,,,,,female
2020/5/10,2020/5/16,30-34,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,35-39,זכר,1194,<15,0,,,,,male
2020/5/10,2020/5/16,35-39,לא ידוע,15,0,0,,,,,unknown
2020/5/10,2020/5/16,35-39,נקבה,1794,<15,0,,,,,female
2020/5/10,2020/5/16,40-44,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,40-44,נקבה,1850,<15,0,,,,,female
2020/5/10,2020/5/16,40-44,זכר,1140,<15,0,,,,,male
2020/5/10,2020/5/16,45-49,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,45-49,נקבה,1437,<15,0,,,,,female
2020/5/10,2020/5/16,45-49,זכר,1008,<15,<15,,,,,male
2020/5/10,2020/5/16,50-54,זכר,809,<15,0,,,,,male
2020/5/10,2020/5/16,50-54,נקבה,1195,<15,<15,,,,,female
2020/5/10,2020/5/16,50-54,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,55-59,זכר,715,<15,<15,,,,,male
2020/5/10,2020/5/16,55-59,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,55-59,נקבה,1179,<15,0,,,,,female
2020/5/10,2020/5/16,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,60-64,זכר,790,<15,<15,,,,,male
2020/5/10,2020/5/16,60-64,נקבה,1123,<15,0,,,,,female
2020/5/10,2020/5/16,65-69,נקבה,1085,<15,0,,,,,female
2020/5/10,2020/5/16,65-69,זכר,813,<15,0,,,,,male
2020/5/10,2020/5/16,65-69,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,70-74,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,70-74,זכר,882,<15,<15,,,,,male
2020/5/10,2020/5/16,70-74,נקבה,1140,<15,0,,,,,female
2020/5/10,2020/5/16,75-79,זכר,588,<15,<15,,,,,male
2020/5/10,2020/5/16,75-79,נקבה,873,<15,<15,,,,,female
2020/5/10,2020/5/16,75-79,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,80+,זכר,1946,<15,<15,,,,,male
2020/5/10,2020/5/16,80+,נקבה,4705,<15,<15,,,,,female
2020/5/10,2020/5/16,80+,לא ידוע,<15,0,0,,,,,unknown
2020/5/10,2020/5/16,NULL,זכר,463,<15,0,,,,,male
2020/5/10,2020/5/16,NULL,לא ידוע,59,0,0,,,,,unknown
2020/5/10,2020/5/16,NULL,נקבה,521,<15,0,,,,,female
2020/5/17,2020/5/23,0-19,זכר,2393,20,0,,,,,male
2020/5/17,2020/5/23,0-19,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,0-19,נקבה,1973,21,0,,,,,female
2020/5/17,2020/5/23,20-24,זכר,993,<15,0,,,,,male
2020/5/17,2020/5/23,20-24,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,20-24,נקבה,1210,<15,0,,,,,female
2020/5/17,2020/5/23,25-29,זכר,1087,<15,0,,,,,male
2020/5/17,2020/5/23,25-29,נקבה,1642,<15,0,,,,,female
2020/5/17,2020/5/23,25-29,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,30-34,זכר,1150,<15,<15,,,,,male
2020/5/17,2020/5/23,30-34,נקבה,1706,<15,0,,,,,female
2020/5/17,2020/5/23,30-34,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,35-39,זכר,1121,<15,0,,,,,male
2020/5/17,2020/5/23,35-39,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,35-39,נקבה,1601,<15,0,,,,,female
2020/5/17,2020/5/23,40-44,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,40-44,נקבה,1438,<15,0,,,,,female
2020/5/17,2020/5/23,40-44,זכר,976,<15,0,,,,,male
2020/5/17,2020/5/23,45-49,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,45-49,נקבה,1059,<15,0,,,,,female
2020/5/17,2020/5/23,45-49,זכר,789,<15,0,,,,,male
2020/5/17,2020/5/23,50-54,זכר,662,<15,0,,,,,male
2020/5/17,2020/5/23,50-54,נקבה,953,<15,0,,,,,female
2020/5/17,2020/5/23,50-54,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,55-59,זכר,665,<15,0,,,,,male
2020/5/17,2020/5/23,55-59,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,55-59,נקבה,1055,<15,0,,,,,female
2020/5/17,2020/5/23,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,60-64,זכר,579,<15,0,,,,,male
2020/5/17,2020/5/23,60-64,נקבה,850,<15,0,,,,,female
2020/5/17,2020/5/23,65-69,נקבה,750,<15,0,,,,,female
2020/5/17,2020/5/23,65-69,זכר,609,<15,0,,,,,male
2020/5/17,2020/5/23,65-69,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,70-74,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,70-74,זכר,648,<15,0,,,,,male
2020/5/17,2020/5/23,70-74,נקבה,775,<15,0,,,,,female
2020/5/17,2020/5/23,75-79,זכר,439,<15,0,,,,,male
2020/5/17,2020/5/23,75-79,נקבה,633,0,0,,,,,female
2020/5/17,2020/5/23,75-79,לא ידוע,<15,0,0,,,,,unknown
2020/5/17,2020/5/23,80+,זכר,1495,0,0,,,,,male
2020/5/17,2020/5/23,80+,נקבה,3418,<15,<15,,,,,female
2020/5/17,2020/5/23,80+,לא ידוע,22,0,0,,,,,unknown
2020/5/17,2020/5/23,NULL,זכר,346,<15,0,,,,,male
2020/5/17,2020/5/23,NULL,לא ידוע,53,<15,0,,,,,unknown
2020/5/17,2020/5/23,NULL,נקבה,374,<15,0,,,,,female
2020/5/24,2020/5/30,0-19,זכר,2554,92,0,,,,,male
2020/5/24,2020/5/30,0-19,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,0-19,נקבה,2102,66,0,,,,,female
2020/5/24,2020/5/30,20-24,זכר,607,<15,0,,,,,male
2020/5/24,2020/5/30,20-24,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,20-24,נקבה,836,<15,0,,,,,female
2020/5/24,2020/5/30,25-29,זכר,778,<15,0,,,,,male
2020/5/24,2020/5/30,25-29,נקבה,1286,<15,0,,,,,female
2020/5/24,2020/5/30,25-29,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,30-34,זכר,929,<15,0,,,,,male
2020/5/24,2020/5/30,30-34,נקבה,1504,<15,0,,,,,female
2020/5/24,2020/5/30,30-34,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,35-39,זכר,842,<15,0,,,,,male
2020/5/24,2020/5/30,35-39,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,35-39,נקבה,1470,<15,0,,,,,female
2020/5/24,2020/5/30,40-44,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,40-44,נקבה,1247,<15,0,,,,,female
2020/5/24,2020/5/30,40-44,זכר,707,<15,0,,,,,male
2020/5/24,2020/5/30,45-49,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,45-49,נקבה,769,<15,0,,,,,female
2020/5/24,2020/5/30,45-49,זכר,511,<15,0,,,,,male
2020/5/24,2020/5/30,50-54,זכר,437,<15,0,,,,,male
2020/5/24,2020/5/30,50-54,נקבה,694,<15,0,,,,,female
2020/5/24,2020/5/30,50-54,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,55-59,זכר,398,<15,0,,,,,male
2020/5/24,2020/5/30,55-59,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,55-59,נקבה,666,<15,0,,,,,female
2020/5/24,2020/5/30,60-64,לא ידוע,0,0,0,,,,,unknown
2020/5/24,2020/5/30,60-64,זכר,384,<15,0,,,,,male
2020/5/24,2020/5/30,60-64,נקבה,619,<15,0,,,,,female
2020/5/24,2020/5/30,65-69,נקבה,648,<15,<15,,,,,female
2020/5/24,2020/5/30,65-69,זכר,395,<15,0,,,,,male
2020/5/24,2020/5/30,65-69,לא ידוע,0,0,0,,,,,unknown
2020/5/24,2020/5/30,70-74,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,70-74,זכר,526,<15,0,,,,,male
2020/5/24,2020/5/30,70-74,נקבה,858,<15,0,,,,,female
2020/5/24,2020/5/30,75-79,זכר,394,0,0,,,,,male
2020/5/24,2020/5/30,75-79,נקבה,710,<15,<15,,,,,female
2020/5/24,2020/5/30,75-79,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,80+,זכר,1459,<15,<15,,,,,male
2020/5/24,2020/5/30,80+,נקבה,3477,<15,<15,,,,,female
2020/5/24,2020/5/30,80+,לא ידוע,<15,0,0,,,,,unknown
2020/5/24,2020/5/30,NULL,זכר,312,<15,0,,,,,male
2020/5/24,2020/5/30,NULL,לא ידוע,54,<15,0,,,,,unknown
2020/5/24,2020/5/30,NULL,נקבה,322,<15,0,,,,,female
2020/5/31,2020/6/6,0-19,זכר,13859,123,0,,,,,male
2020/5/31,2020/6/6,0-19,לא ידוע,103,<15,0,,,,,unknown
2020/5/31,2020/6/6,0-19,נקבה,12850,124,0,,,,,female
2020/5/31,2020/6/6,20-24,זכר,1525,23,0,,,,,male
2020/5/31,2020/6/6,20-24,לא ידוע,<15,0,0,,,,,unknown
2020/5/31,2020/6/6,20-24,נקבה,2325,25,0,,,,,female
2020/5/31,2020/6/6,25-29,זכר,1823,25,0,,,,,male
2020/5/31,2020/6/6,25-29,נקבה,3136,28,0,,,,,female
2020/5/31,2020/6/6,25-29,לא ידוע,27,0,0,,,,,unknown
2020/5/31,2020/6/6,30-34,זכר,2262,36,0,,,,,male
2020/5/31,2020/6/6,30-34,נקבה,3533,39,0,,,,,female
2020/5/31,2020/6/6,30-34,לא ידוע,51,<15,0,,,,,unknown
2020/5/31,2020/6/6,35-39,זכר,2099,25,0,,,,,male
2020/5/31,2020/6/6,35-39,לא ידוע,41,0,0,,,,,unknown
2020/5/31,2020/6/6,35-39,נקבה,3503,28,0,,,,,female
2020/5/31,2020/6/6,40-44,לא ידוע,38,0,0,,,,,unknown
2020/5/31,2020/6/6,40-44,נקבה,3323,29,0,,,,,female
2020/5/31,2020/6/6,40-44,זכר,1937,30,0,,,,,male
2020/5/31,2020/6/6,45-49,לא ידוע,25,<15,0,,,,,unknown
2020/5/31,2020/6/6,45-49,נקבה,2614,21,0,,,,,female
2020/5/31,2020/6/6,45-49,זכר,1579,<15,0,,,,,male
2020/5/31,2020/6/6,50-54,זכר,1289,21,0,,,,,male
2020/5/31,2020/6/6,50-54,נקבה,2062,20,0,,,,,female
2020/5/31,2020/6/6,50-54,לא ידוע,22,0,0,,,,,unknown
2020/5/31,2020/6/6,55-59,זכר,1102,15,<15,,,,,male
2020/5/31,2020/6/6,55-59,לא ידוע,<15,0,0,,,,,unknown
2020/5/31,2020/6/6,55-59,נקבה,1846,15,0,,,,,female
2020/5/31,2020/6/6,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/5/31,2020/6/6,60-64,זכר,1037,<15,<15,,,,,male
2020/5/31,2020/6/6,60-64,נקבה,1648,<15,0,,,,,female
2020/5/31,2020/6/6,65-69,נקבה,1372,<15,0,,,,,female
2020/5/31,2020/6/6,65-69,זכר,1042,<15,<15,,,,,male
2020/5/31,2020/6/6,65-69,לא ידוע,<15,<15,0,,,,,unknown
2020/5/31,2020/6/6,70-74,לא ידוע,<15,0,0,,,,,unknown
2020/5/31,2020/6/6,70-74,זכר,1006,<15,<15,,,,,male
2020/5/31,2020/6/6,70-74,נקבה,1348,<15,0,,,,,female
2020/5/31,2020/6/6,75-79,זכר,638,<15,<15,,,,,male
2020/5/31,2020/6/6,75-79,נקבה,1035,<15,0,,,,,female
2020/5/31,2020/6/6,75-79,לא ידוע,<15,0,0,,,,,unknown
2020/5/31,2020/6/6,80+,זכר,1834,<15,<15,,,,,male
2020/5/31,2020/6/6,80+,נקבה,3999,<15,<15,,,,,female
2020/5/31,2020/6/6,80+,לא ידוע,21,0,0,,,,,unknown
2020/5/31,2020/6/6,NULL,זכר,748,18,0,,,,,male
2020/5/31,2020/6/6,NULL,לא ידוע,432,<15,0,,,,,unknown
2020/5/31,2020/6/6,NULL,נקבה,830,<15,0,,,,,female
2020/6/7,2020/6/13,0-19,זכר,17492,235,0,,,,,male
2020/6/7,2020/6/13,0-19,לא ידוע,83,<15,0,,,,,unknown
2020/6/7,2020/6/13,0-19,נקבה,15202,181,0,,,,,female
2020/6/7,2020/6/13,20-24,זכר,2208,46,0,,,,,male
2020/6/7,2020/6/13,20-24,לא ידוע,<15,0,0,,,,,unknown
2020/6/7,2020/6/13,20-24,נקבה,3365,60,0,,,,,female
2020/6/7,2020/6/13,25-29,זכר,2523,51,0,,,,,male
2020/6/7,2020/6/13,25-29,נקבה,4100,47,0,,,,,female
2020/6/7,2020/6/13,25-29,לא ידוע,<15,0,0,,,,,unknown
2020/6/7,2020/6/13,30-34,זכר,3045,57,0,,,,,male
2020/6/7,2020/6/13,30-34,נקבה,4674,51,0,,,,,female
2020/6/7,2020/6/13,30-34,לא ידוע,19,<15,0,,,,,unknown
2020/6/7,2020/6/13,35-39,זכר,2867,42,0,,,,,male
2020/6/7,2020/6/13,35-39,לא ידוע,24,<15,0,,,,,unknown
2020/6/7,2020/6/13,35-39,נקבה,4450,42,0,,,,,female
2020/6/7,2020/6/13,40-44,לא ידוע,<15,0,0,,,,,unknown
2020/6/7,2020/6/13,40-44,נקבה,4045,52,0,,,,,female
2020/6/7,2020/6/13,40-44,זכר,2403,39,0,,,,,male
2020/6/7,2020/6/13,45-49,לא ידוע,21,0,0,,,,,unknown
2020/6/7,2020/6/13,45-49,נקבה,3072,45,0,,,,,female
2020/6/7,2020/6/13,45-49,זכר,1974,32,0,,,,,male
2020/6/7,2020/6/13,50-54,זכר,1484,37,0,,,,,male
2020/6/7,2020/6/13,50-54,נקבה,2414,35,0,,,,,female
2020/6/7,2020/6/13,50-54,לא ידוע,<15,0,0,,,,,unknown
2020/6/7,2020/6/13,55-59,זכר,1248,19,0,,,,,male
2020/6/7,2020/6/13,55-59,לא ידוע,<15,0,0,,,,,unknown
2020/6/7,2020/6/13,55-59,נקבה,2353,25,0,,,,,female
2020/6/7,2020/6/13,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/6/7,2020/6/13,60-64,זכר,1322,16,0,,,,,male
2020/6/7,2020/6/13,60-64,נקבה,2091,21,0,,,,,female
2020/6/7,2020/6/13,65-69,נקבה,1549,<15,0,,,,,female
2020/6/7,2020/6/13,65-69,זכר,1134,18,<15,,,,,male
2020/6/7,2020/6/13,65-69,לא ידוע,<15,<15,0,,,,,unknown
2020/6/7,2020/6/13,70-74,לא ידוע,<15,<15,0,,,,,unknown
2020/6/7,2020/6/13,70-74,זכר,964,<15,0,,,,,male
2020/6/7,2020/6/13,70-74,נקבה,1573,<15,0,,,,,female
2020/6/7,2020/6/13,75-79,זכר,654,<15,<15,,,,,male
2020/6/7,2020/6/13,75-79,נקבה,1143,<15,0,,,,,female
2020/6/7,2020/6/13,75-79,לא ידוע,<15,0,0,,,,,unknown
2020/6/7,2020/6/13,80+,זכר,1802,<15,<15,,,,,male
2020/6/7,2020/6/13,80+,נקבה,4107,<15,0,,,,,female
2020/6/7,2020/6/13,80+,לא ידוע,<15,0,0,,,,,unknown
2020/6/7,2020/6/13,NULL,זכר,648,26,0,,,,,male
2020/6/7,2020/6/13,NULL,לא ידוע,209,16,0,,,,,unknown
2020/6/7,2020/6/13,NULL,נקבה,637,<15,0,,,,,female
2020/6/14,2020/6/20,0-19,זכר,12836,242,0,,,,,male
2020/6/14,2020/6/20,0-19,לא ידוע,52,0,0,,,,,unknown
2020/6/14,2020/6/20,0-19,נקבה,12501,202,0,,,,,female
2020/6/14,2020/6/20,20-24,זכר,2393,69,0,,,,,male
2020/6/14,2020/6/20,20-24,לא ידוע,<15,0,0,,,,,unknown
2020/6/14,2020/6/20,20-24,נקבה,3215,70,0,,,,,female
2020/6/14,2020/6/20,25-29,זכר,2648,72,<15,,,,,male
2020/6/14,2020/6/20,25-29,נקבה,4006,82,0,,,,,female
2020/6/14,2020/6/20,25-29,לא ידוע,<15,0,0,,,,,unknown
2020/6/14,2020/6/20,30-34,זכר,2760,83,0,,,,,male
2020/6/14,2020/6/20,30-34,נקבה,4071,70,0,,,,,female
2020/6/14,2020/6/20,30-34,לא ידוע,16,0,0,,,,,unknown
2020/6/14,2020/6/20,35-39,זכר,2607,51,0,,,,,male
2020/6/14,2020/6/20,35-39,לא ידוע,15,<15,0,,,,,unknown
2020/6/14,2020/6/20,35-39,נקבה,4010,63,0,,,,,female
2020/6/14,2020/6/20,40-44,לא ידוע,<15,0,0,,,,,unknown
2020/6/14,2020/6/20,40-44,נקבה,3772,59,0,,,,,female
2020/6/14,2020/6/20,40-44,זכר,2286,55,0,,,,,male
2020/6/14,2020/6/20,45-49,לא ידוע,<15,0,0,,,,,unknown
2020/6/14,2020/6/20,45-49,נקבה,2985,40,0,,,,,female
2020/6/14,2020/6/20,45-49,זכר,1866,55,0,,,,,male
2020/6/14,2020/6/20,50-54,זכר,1452,46,0,,,,,male
2020/6/14,2020/6/20,50-54,נקבה,2636,49,0,,,,,female
2020/6/14,2020/6/20,50-54,לא ידוע,<15,<15,0,,,,,unknown
2020/6/14,2020/6/20,55-59,זכר,1343,29,0,,,,,male
2020/6/14,2020/6/20,55-59,לא ידוע,<15,0,0,,,,,unknown
2020/6/14,2020/6/20,55-59,נקבה,2389,41,0,,,,,female
2020/6/14,2020/6/20,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/6/14,2020/6/20,60-64,זכר,1307,36,0,,,,,male
2020/6/14,2020/6/20,60-64,נקבה,2047,24,0,,,,,female
2020/6/14,2020/6/20,65-69,נקבה,1637,27,0,,,,,female
2020/6/14,2020/6/20,65-69,זכר,1185,21,0,,,,,male
2020/6/14,2020/6/20,65-69,לא ידוע,<15,0,0,,,,,unknown
2020/6/14,2020/6/20,70-74,לא ידוע,<15,0,0,,,,,unknown
2020/6/14,2020/6/20,70-74,זכר,1043,29,<15,,,,,male
2020/6/14,2020/6/20,70-74,נקבה,1478,23,<15,,,,,female
2020/6/14,2020/6/20,75-79,זכר,709,<15,<15,,,,,male
2020/6/14,2020/6/20,75-79,נקבה,1022,16,0,,,,,female
2020/6/14,2020/6/20,75-79,לא ידוע,<15,0,0,,,,,unknown
2020/6/14,2020/6/20,80+,זכר,2012,<15,<15,,,,,male
2020/6/14,2020/6/20,80+,נקבה,4982,34,0,,,,,female
2020/6/14,2020/6/20,80+,לא ידוע,<15,0,0,,,,,unknown
2020/6/14,2020/6/20,NULL,זכר,593,24,0,,,,,male
2020/6/14,2020/6/20,NULL,לא ידוע,185,25,0,,,,,unknown
2020/6/14,2020/6/20,NULL,נקבה,656,17,0,,,,,female
2020/6/21,2020/6/27,0-19,זכר,16170,478,0,,,,,male
2020/6/21,2020/6/27,0-19,לא ידוע,74,<15,0,,,,,unknown
2020/6/21,2020/6/27,0-19,נקבה,14845,365,<15,,,,,female
2020/6/21,2020/6/27,20-24,זכר,3288,153,0,,,,,male
2020/6/21,2020/6/27,20-24,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,20-24,נקבה,3892,148,0,,,,,female
2020/6/21,2020/6/27,25-29,זכר,3113,130,0,,,,,male
2020/6/21,2020/6/27,25-29,נקבה,4508,128,0,,,,,female
2020/6/21,2020/6/27,25-29,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,30-34,זכר,3246,101,0,,,,,male
2020/6/21,2020/6/27,30-34,נקבה,4584,94,0,,,,,female
2020/6/21,2020/6/27,30-34,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,35-39,זכר,3110,92,0,,,,,male
2020/6/21,2020/6/27,35-39,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,35-39,נקבה,4471,100,0,,,,,female
2020/6/21,2020/6/27,40-44,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,40-44,נקבה,4157,115,0,,,,,female
2020/6/21,2020/6/27,40-44,זכר,2565,87,0,,,,,male
2020/6/21,2020/6/27,45-49,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,45-49,נקבה,3411,87,0,,,,,female
2020/6/21,2020/6/27,45-49,זכר,2274,77,0,,,,,male
2020/6/21,2020/6/27,50-54,זכר,1778,69,0,,,,,male
2020/6/21,2020/6/27,50-54,נקבה,2840,94,0,,,,,female
2020/6/21,2020/6/27,50-54,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,55-59,זכר,1619,62,<15,,,,,male
2020/6/21,2020/6/27,55-59,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,55-59,נקבה,2496,69,0,,,,,female
2020/6/21,2020/6/27,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,60-64,זכר,1549,47,0,,,,,male
2020/6/21,2020/6/27,60-64,נקבה,2169,49,0,,,,,female
2020/6/21,2020/6/27,65-69,נקבה,1763,28,0,,,,,female
2020/6/21,2020/6/27,65-69,זכר,1410,42,<15,,,,,male
2020/6/21,2020/6/27,65-69,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,70-74,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,70-74,זכר,1255,27,<15,,,,,male
2020/6/21,2020/6/27,70-74,נקבה,1476,24,0,,,,,female
2020/6/21,2020/6/27,75-79,זכר,819,21,<15,,,,,male
2020/6/21,2020/6/27,75-79,נקבה,1087,15,<15,,,,,female
2020/6/21,2020/6/27,75-79,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,80+,זכר,2163,32,<15,,,,,male
2020/6/21,2020/6/27,80+,נקבה,5120,37,<15,,,,,female
2020/6/21,2020/6/27,80+,לא ידוע,<15,0,0,,,,,unknown
2020/6/21,2020/6/27,NULL,זכר,548,21,0,,,,,male
2020/6/21,2020/6/27,NULL,לא ידוע,175,17,0,,,,,unknown
2020/6/21,2020/6/27,NULL,נקבה,535,19,0,,,,,female
2020/6/28,2020/7/4,0-19,זכר,20686,981,0,,,,,male
2020/6/28,2020/7/4,0-19,לא ידוע,85,<15,0,,,,,unknown
2020/6/28,2020/7/4,0-19,נקבה,16913,651,0,,,,,female
2020/6/28,2020/7/4,20-24,זכר,4730,358,0,,,,,male
2020/6/28,2020/7/4,20-24,לא ידוע,<15,<15,0,,,,,unknown
2020/6/28,2020/7/4,20-24,נקבה,5558,340,0,,,,,female
2020/6/28,2020/7/4,25-29,זכר,4582,339,0,,,,,male
2020/6/28,2020/7/4,25-29,נקבה,6225,303,0,,,,,female
2020/6/28,2020/7/4,25-29,לא ידוע,15,0,0,,,,,unknown
2020/6/28,2020/7/4,30-34,זכר,4541,248,0,,,,,male
2020/6/28,2020/7/4,30-34,נקבה,5821,225,0,,,,,female
2020/6/28,2020/7/4,30-34,לא ידוע,20,0,0,,,,,unknown
2020/6/28,2020/7/4,35-39,זכר,4195,214,0,,,,,male
2020/6/28,2020/7/4,35-39,לא ידוע,21,0,0,,,,,unknown
2020/6/28,2020/7/4,35-39,נקבה,5574,222,0,,,,,female
2020/6/28,2020/7/4,40-44,לא ידוע,19,0,0,,,,,unknown
2020/6/28,2020/7/4,40-44,נקבה,5021,169,0,,,,,female
2020/6/28,2020/7/4,40-44,זכר,3578,169,0,,,,,male
2020/6/28,2020/7/4,45-49,לא ידוע,<15,0,0,,,,,unknown
2020/6/28,2020/7/4,45-49,נקבה,4592,182,0,,,,,female
2020/6/28,2020/7/4,45-49,זכר,3240,188,0,,,,,male
2020/6/28,2020/7/4,50-54,זכר,2614,149,0,,,,,male
2020/6/28,2020/7/4,50-54,נקבה,3850,152,0,,,,,female
2020/6/28,2020/7/4,50-54,לא ידוע,<15,0,0,,,,,unknown
2020/6/28,2020/7/4,55-59,זכר,2356,109,0,,,,,male
2020/6/28,2020/7/4,55-59,לא ידוע,<15,0,0,,,,,unknown
2020/6/28,2020/7/4,55-59,נקבה,3412,126,0,,,,,female
2020/6/28,2020/7/4,60-64,לא ידוע,<15,0,0,,,,,unknown
2020/6/28,2020/7/4,60-64,זכר,2224,103,0,,,,,male
2020/6/28,2020/7/4,60-64,נקבה,2838,90,<15,,,,,female
2020/6/28,2020/7/4,65-69,נקבה,2104,72,0,,,,,female
2020/6/28,2020/7/4,65-69,זכר,1827,75,<15,,,,,male
2020/6/28,2020/7/4,65-69,לא ידוע,<15,<15,0,,,,,unknown
2020/6/28,2020/7/4,70-74,לא ידוע,<15,0,0,,,,,unknown
2020/6/28,2020/7/4,70-74,זכר,1493,50,0,,,,,male
2020/6/28,2020/7/4,70-74,נקבה,1793,50,0,,,,,female
2020/6/28,2020/7/4,75-79,זכר,938,24,<15,,,,,male
2020/6/28,2020/7/4,75-79,נקבה,1250,30,<15,,,,,female
2020/6/28,2020/7/4,75-79,לא ידוע,<15,0,0,,,,,unknown
2020/6/28,2020/7/4,80+,זכר,2359,45,<15,,,,,male
2020/6/28,2020/7/4,80+,נקבה,5258,76,<15,,,,,female
2020/6/28,2020/7/4,80+,לא ידוע,22,0,0,,,,,unknown
2020/6/28,2020/7/4,NULL,זכר,661,35,0,,,,,male
2020/6/28,2020/7/4,NULL,לא ידוע,127,<15,0,,,,,unknown
2020/6/28,2020/7/4,NULL,נקבה,603,18,0,,,,,female
2020/7/5,2020/7/11,0-19,זכר,27500,1439,0,,,,,male
2020/7/5,2020/7/11,0-19,לא ידוע,131,<15,0,,,,,unknown
2020/7/5,2020/7/11,0-19,נקבה,23540,1153,0,,,,,female
2020/7/5,2020/7/11,20-24,זכר,5974,504,0,,,,,male
2020/7/5,2020/7/11,20-24,לא ידוע,<15,0,0,,,,,unknown
2020/7/5,2020/7/11,20-24,נקבה,8139,614,0,,,,,female
2020/7/5,2020/7/11,25-29,זכר,6209,433,0,,,,,male
2020/7/5,2020/7/11,25-29,נקבה,8562,470,0,,,,,female
2020/7/5,2020/7/11,25-29,לא ידוע,<15,0,0,,,,,unknown
2020/7/5,2020/7/11,30-34,זכר,6345,396,0,,,,,male
2020/7/5,2020/7/11,30-34,נקבה,8067,316,0,,,,,female
2020/7/5,2020/7/11,30-34,לא ידוע,15,<15,0,,,,,unknown
2020/7/5,2020/7/11,35-39,זכר,5381,286,0,,,,,male
2020/7/5,2020/7/11,35-39,לא ידוע,15,0,0,,,,,unknown
2020/7/5,2020/7/11,35-39,נקבה,7330,312,0,,,,,female
2020/7/5,2020/7/11,40-44,לא ידוע,16,<15,0,,,,,unknown
2020/7/5,2020/7/11,40-44,נקבה,6704,295,0,,,,,female
2020/7/5,2020/7/11,40-44,זכר,4677,282,0,,,,,male
